code,date,open,close,high,low,volume,money,time_interval,SMA_5,SMA_15,upperband,lowerband,SMA5_volume,ATR_5,ATR_15,MACD
000001.XSHE,2016-11-22,1053.93,1067.62,1067.62,1052.79,1034750.7090537832,1097360582.0,1.0,1054.388,1046.6326666666666,1063.9796292935457,1029.2857040397876,608312.4345106641,8.66800000000003,8.974666666666689,-6.660265936440737
000001.XSHE,2016-11-23,1065.34,1077.89,1089.29,1065.34,1536762.7540843685,1660347474.0,1.0,1059.408,1049.5226666666667,1071.93896617856,1027.1063671547736,842749.7475308261,12.546000000000003,9.886666666666693,-10.32896444633434
000001.XSHE,2016-11-24,1076.75,1080.17,1085.87,1074.46,683616.7482896211,738564216.0,1.0,1065.3400000000001,1052.108,1079.0023766825002,1025.2136233174997,890867.8665864716,13.687999999999965,9.962666666666685,-12.513665058508195
000001.XSHE,2016-11-25,1081.31,1097.28,1097.28,1080.17,888702.3822543017,967977061.0,1.0,1075.3780000000002,1055.9866666666667,1090.5335992711439,1021.4397340621895,977851.2837587598,15.969999999999937,10.570666666666678,-16.831254371505338
000001.XSHE,2016-11-28,1105.26,1098.42,1114.39,1095.0,1121921.0384006111,1240735496.0,3.0,1084.276,1059.8646666666668,1099.5224123461462,1020.2069209871875,1053150.726416537,17.337999999999965,11.482666666666683,-18.886045871940723
000001.XSHE,2016-11-29,1093.85,1097.28,1106.4,1089.29,778327.6811752697,854337566.0,1.0,1090.208,1063.4386666666667,1106.3692304489416,1020.5081028843919,1001866.1208408345,17.794000000000004,12.242666666666688,-19.06025566919743
000001.XSHE,2016-11-30,1100.7,1089.29,1108.68,1083.59,899480.087947195,985845460.0,1.0,1092.4879999999998,1067.0886666666668,1108.781206504059,1025.3961268292746,874409.5876133997,18.022000000000027,12.850666666666696,-16.70311739804697
000001.XSHE,2016-12-01,1091.57,1095.0,1098.42,1089.29,566359.6712328767,619637343.0,1.0,1095.454,1070.5866666666666,1112.253069484846,1028.9202638484871,850958.1722020509,17.566000000000077,12.774666666666706,-15.821740181623909
000001.XSHE,2016-12-02,1095.0,1089.29,1095.0,1077.89,727401.4128469,790128842.0,1.0,1093.856,1073.4,1113.9508872546596,1032.8491127453406,818697.9783205705,17.566000000000077,13.382666666666697,-13.458780964476091
000001.XSHE,2016-12-05,1083.59,1079.03,1088.15,1073.32,670129.8722000315,723226898.0,3.0,1089.9779999999998,1075.2253333333333,1114.0066520073094,1036.4440146593572,728339.7450804546,16.882000000000062,13.763333333333367,-9.382105547620085
000001.XSHE,2016-12-06,1081.31,1082.45,1085.87,1077.89,528574.0191232851,571606875.0,1.0,1087.0120000000002,1077.2026666666668,1114.0582585793647,1040.3470747539689,678389.0126700576,15.055999999999994,13.839333333333343,-7.325623823303204
000001.XSHE,2016-12-07,1081.31,1081.31,1082.45,1073.32,432575.2466915131,466110111.0,1.0,1085.416,1079.104,1113.4170011178198,1044.7909988821802,585008.0444189213,11.863999999999987,14.144000000000005,-5.583275158147444
000001.XSHE,2016-12-08,1083.59,1085.87,1089.29,1075.6,588672.957167985,638085984.0,1.0,1083.59,1081.4613333333332,1112.0070544427201,1050.9156122239463,589470.7016059429,12.775999999999977,14.676666666666673,-5.284268638550429
000001.XSHE,2016-12-09,1083.59,1100.7,1110.96,1081.31,1327520.7004633415,1460556897.0,1.0,1085.872,1085.0353333333335,1110.461862635976,1059.6088040306909,709494.5591292313,15.284000000000015,16.273333333333344,-7.979253642179174
000001.XSHE,2016-12-12,1100.7,1083.59,1114.39,1076.75,1101920.7449312012,1206748248.0,3.0,1086.7839999999999,1087.0126666666667,1105.8251161412907,1068.2002171920428,795852.7336754652,19.61800000000003,17.94600000000002,-5.654275992538487
000001.XSHE,2016-12-13,1081.31,1074.46,1083.59,1064.2,566160.884537349,607847528.0,1.0,1085.186,1087.4686666666666,1104.5152731435621,1070.4220601897712,803370.1067582779,21.900000000000045,18.250000000000014,-2.1603608638924925
000001.XSHE,2016-12-14,1074.46,1072.18,1084.73,1072.18,524019.8847208492,564769137.0,1.0,1083.3600000000001,1087.088,1105.268622651526,1068.907377348474,821659.0343641451,22.584000000000014,17.49000000000001,0.4427713304798999
000001.XSHE,2016-12-15,1068.76,1055.07,1073.32,1050.51,725584.1081634394,767780833.0,1.0,1077.2,1085.4146666666666,1109.8638300956704,1060.9655032376627,849041.264563236,24.407999999999994,18.250000000000014,5.5073996384271595
000001.XSHE,2016-12-16,1053.93,1055.07,1059.64,1050.51,347894.40511056135,366930059.0,1.0,1068.0739999999998,1082.6006666666665,1110.6485812482917,1054.5527520850412,653116.00549268,20.303999999999995,17.71800000000003,8.232291166462119
000001.XSHE,2016-12-19,1051.65,1049.37,1051.65,1045.95,433107.5978920686,453916841.0,3.0,1061.23,1079.3306666666665,1110.7132446055873,1047.9480887277457,519353.37608485355,14.599999999999955,17.03333333333335,10.666299092546524
000001.XSHE,2016-12-20,1049.37,1039.1,1049.37,1035.68,558153.4193051681,580144905.0,1.0,1054.158,1075.452,1111.3793029483159,1039.5246970516841,517751.8830384173,13.459999999999946,16.80533333333333,13.781291253906147
000001.XSHE,2016-12-21,1040.25,1044.81,1044.81,1039.1,324315.07738249056,338199022.0,1.0,1048.684,1072.4866666666667,1110.783413016058,1034.1899203172754,477810.9215707456,12.091999999999961,15.513333333333321,13.834566212453183
000001.XSHE,2016-12-22,1043.67,1042.53,1044.81,1039.1,299258.22182575084,311575452.0,1.0,1046.176,1068.9886666666666,1108.0499897856644,1029.927343547669,392545.74430320796,8.67199999999998,15.285333333333316,13.764203012753342
000001.XSHE,2016-12-23,1042.53,1035.68,1042.53,1034.54,335706.1022709717,348187382.0,1.0,1042.298,1065.4146666666668,1106.2837096954981,1024.5456236378354,390108.0837352899,8.44399999999996,14.677333333333324,14.576732687396998
000001.XSHE,2016-12-26,1033.4,1040.25,1041.39,1028.84,264818.84931506834,273934257.0,3.0,1040.4740000000002,1062.8293333333334,1104.8959447739103,1020.7627218927564,356450.33401988994,9.130000000000019,14.449333333333334,13.49126113563102
000001.XSHE,2016-12-27,1040.25,1035.68,1041.39,1034.54,235697.9260003089,244768438.0,1.0,1039.79,1059.7113333333332,1102.4727517693943,1016.949914897272,291959.2353589181,7.76200000000008,14.374000000000024,13.248016849782971
000001.XSHE,2016-12-28,1035.68,1033.4,1039.1,1031.12,294625.34352622414,304909224.0,1.0,1037.508,1056.5173333333335,1099.521138790604,1013.5135278760628,286021.28858766484,8.216000000000076,14.29733333333335,13.029123647630513
000001.XSHE,2016-12-29,1034.54,1035.68,1036.82,1032.26,296996.34249961376,307185297.0,1.0,1036.1380000000001,1053.1713333333332,1094.1498126097388,1012.1928540569278,285568.91272243735,7.986000000000058,13.688666666666677,11.883555794390531
000001.XSHE,2016-12-30,1035.68,1037.96,1037.96,1033.4,265301.5241435123,274894975.0,1.0,1036.5939999999998,1048.9886666666666,1081.0034631267135,1016.9738702066197,271487.9970969455,7.300000000000045,12.016,10.24515972190079
000001.XSHE,2017-01-03,1039.1,1044.81,1047.09,1036.82,403148.36190312094,420592183.0,4.0,1037.5059999999999,1046.4033333333332,1072.0785850824054,1020.728081584261,299153.899614556,6.844000000000006,10.191333333333326,7.435463691202585
000001.XSHE,2017-01-04,1043.67,1044.81,1047.09,1042.53,393934.093280118,411514484.0,1.0,1039.3319999999999,1044.4266666666667,1064.878833393124,1023.9744999402095,330801.1330705178,6.385999999999967,9.202666666666664,5.4866633528286
000001.XSHE,2017-01-05,1045.95,1045.95,1047.09,1043.67,301916.9568335007,315781902.0,1.0,1041.842,1042.678,1056.3080554447095,1029.0479445552908,332259.45573197317,5.473999999999933,8.59399999999999,3.883752182409353
000001.XSHE,2017-01-06,1045.95,1041.39,1045.95,1039.1,313998.2158461288,327198684.0,1.0,1042.984,1041.766,1053.547893614362,1029.9841063856381,335659.8304012761,5.931999999999971,7.530000000000003,3.736897658730868
000001.XSHE,2017-01-09,1041.39,1043.67,1045.95,1039.1,316565.6098191957,330015963.0,3.0,1044.1259999999997,1041.006,1050.3228106129343,1031.6891893870659,345912.6475364129,6.3900000000000095,7.3780000000000046,3.020528450804477
000001.XSHE,2017-01-10,1043.67,1043.67,1044.81,1042.53,211335.393371468,220594365.0,1.0,1043.898,1040.626,1048.8857952238625,1032.3662047761375,307550.05383008224,4.792000000000007,6.92200000000001,2.4767910607306476
000001.XSHE,2017-01-11,1042.53,1042.53,1045.95,1041.39,266022.0175918199,277558888.0,1.0,1043.4420000000002,1040.8546666666666,1049.1233161214934,1032.5860172118398,281967.63869242265,4.792000000000007,6.313333333333351,2.29391128899033
000001.XSHE,2017-01-12,1041.39,1043.67,1045.95,1041.39,375239.6878323608,391847125.0,1.0,1042.986,1040.7786666666666,1048.911348061136,1032.645985272197,296632.1848921947,5.020000000000027,6.236666666666679,1.854151785100612
000001.XSHE,2017-01-13,1042.53,1044.81,1048.23,1040.25,380757.9521635512,397600678.0,1.0,1043.67,1040.9306666666666,1049.2858138112003,1032.575519522133,309984.1321556791,5.246000000000004,6.388000000000011,1.2828690834526242
000001.XSHE,2017-01-16,1043.67,1042.53,1044.81,1034.54,598940.7729273979,622994403.0,3.0,1043.4420000000002,1041.3873333333333,1049.2466297999176,1033.528036866749,366459.1647773195,5.929999999999973,6.540000000000009,1.371167962347272
000001.XSHE,2017-01-17,1040.25,1043.67,1044.81,1037.96,478293.023656903,498160187.0,1.0,1043.4420000000002,1041.6153333333334,1049.531450226353,1033.6992164403139,419850.6908344066,6.84399999999996,6.159999999999991,1.1280436432714396
000001.XSHE,2017-01-18,1042.53,1045.95,1048.23,1041.39,503470.2165495482,526435513.0,1.0,1044.126,1042.3000000000002,1049.780580573162,1034.8194194268383,467340.3306259522,7.2999999999999545,6.15933333333331,0.4642193053407482
000001.XSHE,2017-01-19,1043.67,1047.09,1053.93,1043.67,383749.75790046726,402456466.0,1.0,1044.81,1043.2126666666666,1049.2387170984837,1037.1866162348495,469042.34463957354,8.439999999999964,6.311333333333308,-0.17985402950807838
000001.XSHE,2017-01-20,1045.95,1051.65,1052.79,1045.95,344838.4329387153,361893123.0,1.0,1046.178,1044.2773333333332,1050.2425011150426,1038.3121655516238,461858.44079460634,8.211999999999943,6.463333333333306,-1.498069556940436
000001.XSHE,2017-01-23,1051.65,1051.65,1056.21,1049.37,368483.5049683829,388033166.0,3.0,1048.002,1045.19,1051.201759903733,1039.178240096267,415766.9872028033,7.525999999999977,6.61533333333332,-2.204609049736746
000001.XSHE,2017-01-24,1052.79,1057.35,1058.5,1049.37,412272.36771173216,434771909.0,1.0,1050.738,1046.026,1054.7065556107636,1037.3454443892365,402562.85601376917,7.982000000000016,6.539333333333328,-3.7123983767955906
000001.XSHE,2017-01-25,1057.35,1056.21,1058.5,1055.07,266875.1971672301,281982784.0,1.0,1052.79,1046.786,1056.8897950435955,1036.6822049564046,355243.85213730554,7.300000000000045,6.464000000000002,-4.199758885213669
000001.XSHE,2017-01-26,1057.35,1064.2,1065.34,1056.21,368845.35707573744,391846889.0,1.0,1056.212,1048.0026666666668,1061.5002610906877,1034.5050722426458,352262.9719723596,7.074000000000024,6.844666666666671,-5.973645894906667
000001.XSHE,2017-02-03,1065.34,1056.21,1067.62,1053.93,276580.48304787866,292614309.0,8.0,1057.124,1048.9906666666668,1062.5830857021203,1035.3982476312133,338611.38199419226,8.444000000000006,7.300666666666651,-5.094928071606546
000001.XSHE,2017-02-06,1056.21,1061.92,1063.06,1056.21,453073.4575109235,480438445.0,3.0,1059.1779999999999,1050.2073333333333,1064.9749861434814,1035.4396805231852,355529.37250270037,8.445999999999959,7.300666666666635,-5.55963733836461
000001.XSHE,2017-02-07,1061.92,1060.78,1063.06,1057.35,347954.38262410683,368785288.0,1.0,1059.864,1051.348,1066.5872373261582,1036.1087626738417,342665.7754851753,7.761999999999944,7.529333333333307,-5.361566188208371
000001.XSHE,2017-02-08,1059.64,1060.78,1060.78,1053.93,315855.2763061143,333989247.0,1.0,1060.778,1052.5646666666667,1067.7004480502785,1037.4288852830548,352461.7913129522,8.445999999999913,7.681999999999971,-5.022626092774999
000001.XSHE,2017-02-09,1060.78,1061.92,1064.2,1058.5,300585.7362136508,319218806.0,1.0,1060.3220000000001,1053.7813333333334,1068.7863284380473,1038.7763382286194,338809.8671405348,7.759999999999946,7.757999999999978,-4.853134949906689
000001.XSHE,2017-02-10,1063.06,1064.2,1067.62,1061.92,423227.9825220824,450740047.0,1.0,1061.92,1055.074,1070.1075202605982,1040.040479739402,368139.36703537556,6.161999999999944,7.605999999999964,-5.027051160320752
000001.XSHE,2017-02-13,1065.34,1073.32,1076.75,1064.2,559666.7023813963,599894000.0,3.0,1064.2,1057.1266666666666,1073.192482490722,1041.060850842611,389458.0160094701,7.3019999999999525,7.757999999999963,-6.819041818049072
000001.XSHE,2017-02-14,1073.32,1072.18,1074.46,1068.76,317727.1540226454,340344188.0,1.0,1066.48,1059.0273333333332,1075.0158961502225,1043.038770516444,383412.5702891779,7.2999999999999545,7.6813333333333045,-7.342742959305042
000001.XSHE,2017-02-15,1072.18,1077.89,1087.01,1071.04,663332.3298295743,716701792.0,1.0,1069.902,1061.1566666666668,1078.156600560014,1044.1567327733194,452907.9809938699,9.123999999999977,8.28999999999998,-8.531871001733407
000001.XSHE,2017-02-16,1077.89,1079.03,1082.45,1074.46,360470.335393826,388628938.0,1.0,1073.324,1063.286,1080.7303290825437,1045.8416709174564,464884.9008299049,9.58199999999997,8.138666666666646,-9.10753440141093
000001.XSHE,2017-02-17,1079.03,1071.04,1082.45,1068.76,371531.1519644458,400145442.0,1.0,1074.692,1064.5786666666668,1081.1809846917722,1047.9763486415613,454545.5347183775,11.180000000000017,8.595333333333322,-7.399274117830828
000001.XSHE,2017-02-20,1072.18,1090.43,1092.71,1072.18,787955.0085745992,855650799.0,3.0,1078.114,1067.164,1086.916838204675,1047.411161795325,500203.1959570182,13.004000000000042,9.583999999999984,-10.134069197499684
000001.XSHE,2017-02-21,1089.29,1091.57,1097.28,1088.15,566872.3838141395,618787772.0,1.0,1081.992,1069.4453333333333,1092.0404160684493,1046.8502505982174,550032.241915317,13.690000000000008,9.58399999999997,-11.544613444077186
000001.XSHE,2017-02-22,1091.57,1091.57,1091.57,1083.59,405891.02118966257,441569855.0,1.0,1084.7279999999998,1071.8026666666667,1095.813698020273,1047.7916353130604,498543.9801873346,12.092000000000008,9.887333333333299,-11.886405361077323
000001.XSHE,2017-02-23,1089.29,1084.73,1091.57,1081.31,293987.37750407937,319308038.0,1.0,1085.868,1073.1713333333332,1097.6608084681366,1048.6818581985299,485247.3886093853,12.546000000000003,9.96266666666664,-10.16551708928273
000001.XSHE,2017-02-24,1083.59,1083.59,1088.15,1081.31,291507.8581382258,316044262.0,1.0,1088.378,1074.9966666666667,1098.1110068866842,1051.8823264466491,469242.7298441413,11.176000000000021,9.505999999999995,-8.500602385348884
000001.XSHE,2017-02-27,1083.59,1075.6,1083.59,1074.46,357123.98940126435,384811337.0,3.0,1085.4119999999998,1075.9086666666667,1097.8621445774247,1053.9551887559087,383076.5260094743,8.667999999999983,9.657999999999992,-5.510627041998077
000001.XSHE,2017-02-28,1075.6,1081.31,1084.73,1074.46,324138.83160240814,350366087.0,1.0,1083.36,1077.2773333333332,1097.6947089400035,1056.859957726663,334529.815567128,8.896000000000004,9.961999999999989,-4.7264486316269085
000001.XSHE,2017-03-01,1082.45,1082.45,1089.29,1080.17,304214.7960644833,330166047.0,1.0,1081.536,1078.722,1097.1015759316083,1060.3424240683917,314194.57054209214,9.123999999999977,10.11333333333332,-4.309575865925808
000001.XSHE,2017-03-02,1084.73,1075.6,1087.01,1074.46,353869.6048716995,382429149.0,1.0,1079.7099999999998,1079.6339999999998,1095.64555261491,1063.6224473850896,326171.0160156162,9.58199999999997,10.569999999999983,-2.4597510915200473
000001.XSHE,2017-03-03,1073.32,1072.18,1075.6,1067.62,300411.9644089612,321973355.0,1.0,1077.4279999999999,1080.166,1094.4128318281657,1065.9191681718341,327951.8372697633,9.809999999999945,10.721999999999996,-0.5656970109700978
000001.XSHE,2017-03-06,1072.18,1077.89,1079.03,1071.04,354639.9864550186,381262518.0,3.0,1077.886,1080.4706666666668,1094.2787687740058,1066.6625645593278,327455.0366805141,9.58199999999997,10.418,-0.6268447551922236
000001.XSHE,2017-03-07,1076.75,1077.89,1079.03,1072.18,258343.60185176585,277768221.0,1.0,1077.202,1080.8513333333333,1093.9779036973312,1067.7247629693354,314295.9907303857,8.897999999999957,10.494666666666657,-0.636395741188835
000001.XSHE,2017-03-08,1075.6,1074.46,1077.89,1072.18,214303.5534128772,230417286.0,1.0,1075.604,1080.6226666666666,1094.0855181298964,1067.159815203437,296313.7422000645,8.215999999999985,9.810666666666657,0.09913267286265182
000001.XSHE,2017-03-09,1073.32,1069.9,1074.46,1067.62,331548.2381530984,354852445.0,1.0,1074.4640000000002,1080.0140000000001,1094.5668707034547,1065.4611292965456,291849.4688563443,7.074000000000024,9.734,1.4740603863567685
000001.XSHE,2017-03-10,1069.9,1072.18,1073.32,1067.62,342079.7627264079,366146048.0,1.0,1074.4640000000002,1080.09,1094.4526837920864,1065.7273162079134,300183.0285198336,6.618000000000029,9.201333333333332,1.7396823697970376
000001.XSHE,2017-03-13,1071.04,1076.75,1077.89,1068.76,478074.7397260272,513156929.0,3.0,1074.236,1079.178,1092.4204343898173,1065.935565610183,324869.9791740353,6.846000000000049,8.365333333333334,0.8700584280622934
000001.XSHE,2017-03-14,1075.6,1076.75,1079.03,1073.32,354616.1095890411,381609310.0,1.0,1074.0080000000003,1078.19,1089.5472959557176,1066.8327040442825,344124.48072149034,6.618000000000075,8.137333333333345,0.3265253608808507
000001.XSHE,2017-03-15,1074.46,1081.31,1081.31,1074.46,479177.87498497206,515963035.0,1.0,1075.378,1077.506,1086.3724819886093,1068.639518011391,397099.3450359093,6.846000000000049,8.062000000000005,-0.9541408183449676
000001.XSHE,2017-03-16,1081.31,1085.87,1087.01,1077.89,557551.2796191071,603427768.0,1.0,1078.572,1077.5819999999999,1086.7289657731037,1068.435034226896,442299.9533291111,7.301999999999998,7.985999999999998,-2.611440222129204
000001.XSHE,2017-03-17,1077.89,1061.92,1079.03,1060.78,1388405.3007759529,1482986411.0,1.0,1076.52,1076.1373333333333,1087.7345090156587,1064.540157651008,651565.0609390201,11.179999999999973,9.20266666666665,1.520195134918822
000001.XSHE,2017-03-20,1059.64,1055.07,1061.92,1051.65,626873.430198944,661927732.0,3.0,1072.184,1074.7686666666666,1090.6807085875655,1058.8566247457677,681324.7990336034,11.407999999999948,9.278666666666656,5.294057629241934
000001.XSHE,2017-03-21,1055.07,1053.93,1056.21,1049.37,486271.0768267343,512000117.0,1.0,1067.62,1072.9433333333334,1091.671914496309,1054.2147521703578,707655.7924811421,11.633999999999968,9.05,7.51239168304528
000001.XSHE,2017-03-22,1049.37,1044.81,1051.65,1043.67,496329.0780141843,519377840.0,1.0,1060.3200000000002,1070.434,1093.3270155286982,1047.5409844713017,711086.0330869847,12.315999999999985,9.126000000000007,10.393403560970228
000001.XSHE,2017-03-23,1044.81,1049.37,1053.93,1044.81,380133.7564443428,398962566.0,1.0,1053.02,1068.6853333333333,1093.7877098475979,1043.5829568190688,675602.5284520317,12.316000000000031,8.897333333333352,10.690935341386194
000001.XSHE,2017-03-24,1049.37,1048.23,1053.93,1044.81,623194.2722494109,653640891.0,1.0,1050.282,1067.0886666666668,1094.2043994394826,1039.972933893851,522560.32274672325,9.122000000000071,8.973333333333358,10.656539907404294
000001.XSHE,2017-03-27,1039.1,1042.53,1048.23,1036.82,863573.1998119962,900213133.0,3.0,1047.7740000000001,1064.7313333333334,1093.8935612186535,1035.5691054480133,569900.2766693337,9.35000000000009,9.201333333333363,11.37995340810653
000001.XSHE,2017-03-28,1044.81,1040.25,1045.95,1037.96,422025.6438356164,439421499.0,1.0,1045.038,1062.222,1092.9663757457727,1031.4776242542273,557051.1900711101,9.580000000000064,9.277333333333369,11.802779891511591
000001.XSHE,2017-03-29,1041.39,1039.1,1043.67,1036.82,527032.4809931673,548136996.0,1.0,1043.896,1059.8646666666666,1091.979465984666,1027.7498673486673,563191.8706669068,8.898000000000092,9.353333333333376,11.797229511351588
000001.XSHE,2017-03-30,1040.25,1035.68,1040.25,1033.4,602556.4730418661,624049785.0,1.0,1041.158,1057.5833333333333,1091.456559732127,1023.7101069345393,607676.4139864114,8.44400000000005,9.354000000000026,12.014940559952038
000001.XSHE,2017-03-31,1035.68,1045.95,1047.09,1035.68,555066.6446770875,578615827.0,1.0,1040.702,1055.8346666666666,1089.1825660364657,1022.4867672968676,594050.8884719467,8.901999999999997,9.73466666666668,9.501732814971092
000001.XSHE,2017-04-05,1044.81,1050.51,1051.65,1043.67,437613.3021104034,458590670.0,5.0,1042.298,1054.0853333333332,1085.4235198672632,1022.7471467994031,508858.90893162816,8.215999999999985,9.658000000000008,6.689789429774919
000001.XSHE,2017-04-06,1049.37,1049.37,1051.65,1045.95,380837.7597987364,399123591.0,1.0,1044.1219999999998,1052.26,1081.0243449926197,1023.4956550073803,500621.33212425216,7.757999999999993,9.657333333333343,5.008247895503018
000001.XSHE,2017-04-07,1048.23,1049.37,1051.65,1045.95,451373.10958003375,473358872.0,1.0,1046.176,1050.1306666666667,1073.9891487961133,1026.27218453722,485489.45784162544,7.527999999999975,9.580666666666684,3.8186716715317743
000001.XSHE,2017-04-10,1049.37,1047.09,1050.51,1045.95,351864.4930235224,368669321.0,3.0,1048.4579999999999,1047.5453333333332,1060.8975035509848,1034.1931631156817,435351.06183795666,7.069999999999982,9.276666666666689,3.440640887901509
000001.XSHE,2017-04-11,1045.95,1043.67,1048.23,1036.82,536932.9098278191,560313698.0,1.0,1048.002,1046.3286666666668,1057.154094052806,1035.5032392805276,431724.31486810296,7.070000000000027,8.364666666666698,3.7892628937879635
000001.XSHE,2017-04-12,1044.81,1040.25,1045.95,1037.96,399199.5616438356,416118689.0,1.0,1045.95,1045.3406666666667,1055.426890557613,1035.2544427757205,424041.5667747894,7.072000000000026,8.212666666666701,4.547239776647075
000001.XSHE,2017-04-13,1039.1,1040.25,1042.53,1037.96,313374.68493150675,325964403.0,1.0,1044.1259999999997,1044.4286666666667,1053.6206472293102,1035.2366861040232,410548.95180134353,6.846000000000004,8.061333333333353,4.799924634288118
000001.XSHE,2017-04-14,1039.1,1035.68,1040.25,1033.4,430031.3880735362,445664541.0,1.0,1041.388,1043.82,1054.0538430149427,1033.5861569850572,406280.60750004405,7.0759999999999765,7.834000000000015,5.699410608149719
000001.XSHE,2017-04-17,1035.68,1037.96,1039.1,1032.26,466320.2050175344,483123352.0,3.0,1039.5620000000001,1043.0593333333334,1053.2211426959009,1032.8975239707659,429171.74989884644,7.531999999999971,7.682000000000001,5.511635317563105
000001.XSHE,2017-04-18,1036.82,1032.26,1037.96,1032.26,294030.75291108835,304175767.0,1.0,1037.28,1041.9946666666667,1053.1341123225857,1030.8552210107478,380591.3185155002,6.389999999999963,7.453999999999996,6.359948259822204
000001.XSHE,2017-04-19,1029.98,1016.29,1031.12,1015.15,701084.4138976079,715066132.0,1.0,1032.4879999999998,1040.2453333333333,1057.5563221911505,1022.9343444755162,440968.2889662547,8.213999999999965,7.833999999999992,9.916882965314244
000001.XSHE,2017-04-20,1015.15,1017.43,1019.71,1014.01,383678.4447087269,390085537.0,1.0,1027.9240000000002,1038.724,1059.6638373577448,1017.784162642255,455029.0409216987,8.439999999999987,7.681333333333328,11.3410580866298
000001.XSHE,2017-04-21,1017.43,1023.14,1025.42,1015.15,285289.3797525266,291163279.0,1.0,1025.416,1037.66,1060.087069103403,1015.2329308965969,426080.6392574968,9.124000000000024,7.909333333333325,10.50969948712077
000001.XSHE,2017-04-24,1023.14,1018.57,1024.28,1015.15,346299.7486672492,352943303.0,3.0,1021.5380000000001,1036.5193333333332,1061.0223820843078,1012.0162845823586,402076.5479874398,9.58200000000004,8.06133333333333,10.538919492110495
000001.XSHE,2017-04-25,1018.57,1026.56,1027.7,1018.57,331339.3274625936,339199193.0,1.0,1020.3979999999999,1035.2266666666667,1059.6431946363155,1010.8101386970178,409538.2628977409,10.268000000000029,7.90933333333334,8.452259516183176
000001.XSHE,2017-04-26,1026.56,1025.42,1027.7,1022.0,335033.5989155662,343286912.0,1.0,1022.2239999999999,1033.5539999999999,1056.8974430071055,1010.2105569928942,336328.0999013325,7.986000000000035,7.757333333333341,7.120363717051532
000001.XSHE,2017-04-27,1023.14,1023.14,1024.28,1016.29,339632.4266473797,346211432.0,1.0,1023.366,1031.8053333333332,1053.971234902599,1009.6394317640675,327518.89628906304,8.672000000000049,7.986000000000013,6.521742679347426
000001.XSHE,2017-04-28,1022.0,1025.42,1025.42,1017.43,251131.19892336795,256114452.0,1.0,1023.8219999999999,1030.2086666666667,1050.3060010551183,1010.111332278215,320687.26012323133,8.216000000000054,8.138666666666685,5.4258077957138084
000001.XSHE,2017-05-02,1022.0,1019.71,1022.0,1015.15,272682.6686018572,277663818.0,4.0,1024.05,1028.3833333333334,1046.814091269259,1009.9525753974078,305963.844110153,8.444000000000074,8.51933333333336,5.750020455439426
000001.XSHE,2017-05-03,1017.43,1016.29,1018.57,1014.01,245753.77205325256,249654726.0,1.0,1021.9959999999999,1026.558,1043.8909895203262,1009.2250104796736,288846.73302828474,7.7580000000000835,8.138666666666692,6.412060321302647
000001.XSHE,2017-05-04,1014.01,996.9,1014.01,994.62,610648.869495436,613852485.0,1.0,1016.292,1023.668,1045.171211985928,1002.1647880140719,343969.78714425873,10.952000000000066,9.05066666666669,10.57066439633536
000001.XSHE,2017-05-05,996.9,984.36,999.18,978.65,546806.0089804544,539619492.0,1.0,1008.5360000000001,1019.9419999999999,1047.6149287003498,992.26907129965,385404.5036108736,13.232000000000038,10.114666666666691,15.168572423590376
000001.XSHE,2017-05-08,980.93,977.51,983.21,975.23,403368.8964818774,394481361.0,3.0,998.9540000000001,1016.064,1049.9017437612893,982.2262562387107,415852.0431225755,13.460000000000013,10.266666666666698,18.64574492183965
000001.XSHE,2017-05-09,976.37,985.5,985.5,975.23,284224.8767123288,279116677.0,1.0,992.1119999999999,1012.5666666666667,1047.5308456148612,977.6024877184724,418160.48474466987,13.45999999999999,10.495333333333368,18.232606174075045
000001.XSHE,2017-05-10,984.36,988.92,1002.6,984.36,502425.5005460503,498718046.0,1.0,986.6379999999999,1009.6773333333333,1044.82941960885,974.5252470578165,469494.83044322935,15.967999999999984,11.331333333333365,16.519416647292473
000001.XSHE,2017-05-11,986.64,992.34,994.62,980.93,441552.572706935,436442192.0,1.0,985.726,1008.0806666666666,1044.1102485338129,972.0510847995205,435675.5710855292,14.372000000000003,11.103333333333369,14.119247063032276
000001.XSHE,2017-05-12,990.06,1015.15,1015.15,986.64,804798.8179086834,809143434.0,1.0,991.884,1007.9286666666666,1043.808133828361,972.0491995049723,487274.132871175,15.968000000000007,12.62400000000003,7.3787628445873
000001.XSHE,2017-05-15,1014.01,1010.59,1020.85,1004.89,470426.2935512919,476407832.0,3.0,998.5,1007.092,1042.0240746592237,972.1599253407762,500685.6122850579,17.334000000000014,13.00333333333336,4.089365265303286
000001.XSHE,2017-05-16,1008.31,1008.31,1009.45,996.9,477091.3746764388,478112378.0,1.0,1003.0619999999999,1006.4079999999999,1040.7740781252658,972.0419218747342,539258.91187788,18.01800000000003,13.307333333333364,2.475159791333226
000001.XSHE,2017-05-17,1004.89,1000.32,1004.89,998.04,365888.3417306464,366013284.0,1.0,1005.342,1004.6586666666667,1037.254256961433,972.0630763719005,511951.4801147991,16.424000000000024,13.383333333333363,3.094991606878466
000001.XSHE,2017-05-18,994.62,995.76,1000.32,994.62,199366.3864786696,198767735.0,1.0,1006.0260000000001,1002.6813333333334,1033.425249680776,971.9374169858908,463514.24286914605,14.826000000000022,13.383333333333363,4.277602182326632
